FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c160r2.htb 13.000 20.000 -0.001 0.261 0.100 0.844 0.798 0.800 0.136 0.752 0.002 7.741 27.050 8.557 0.703 0.656 0.571 0.004 0.028 0.322 0.000 0.000 0.000 0.003 0.958 0.853 0.908 0.922 0.000 
m2c161r2.htb 13.000 29.000 0.001 -0.371 -0.520 1.647 0.759 0.914 1.628 1.010 -3.470 16.753 12.205 15.765 0.668 0.474 0.529 0.000 0.736 0.598 0.000 0.000 0.003 0.000 -0.853 -0.960 -0.930 0.777 0.014 
m2c162r2.htb 25.000 40.000 -0.645 0.491 0.081 1.382 1.306 0.879 1.320 2.596 3.224 17.368 20.199 34.224 0.578 0.556 0.532 0.070 0.194 0.486 0.000 0.000 0.001 0.016 -0.914 -0.768 -0.522 0.779 0.013 
m2c163r2.htb 25.000 39.000 0.029 -0.057 0.115 1.238 1.062 0.944 7.381 -4.366 0.969 85.373 70.416 29.674 0.501 0.523 0.570 0.958 0.644 0.126 0.000 0.000 0.370 0.007 0.341 0.821 0.750 0.209 0.590 
m2c168r3.htb 25.000 20.000 0.043 0.303 -0.072 1.277 1.289 0.821 -192.794 -2.071 -30.051 300.000 45.151 300.000 0.465 0.496 0.632 0.618 0.938 0.064 0.000 180.000 0.973 0.138 0.013 0.534 -0.025 0.704 0.034 
m2c170r2.htb 25.000 20.000 0.034 -0.006 -0.262 1.069 1.240 1.006 -6.390 -2.731 -6.457 96.351 11.848 25.081 0.639 0.331 0.315 0.078 0.030 0.016 180.000 180.000 0.382 0.001 -0.333 0.917 0.786 -0.389 0.301 
m2c172r2.htb 25.000 28.000 -0.071 0.061 -0.339 0.767 1.262 1.012 2.816 0.557 3.566 14.607 11.907 51.048 0.581 0.393 0.542 0.206 0.074 0.406 180.000 0.000 0.001 0.000 0.902 -0.959 0.355 -0.900 0.001 
m2c174r2.htb 25.000 24.000 -0.123 0.149 -0.140 1.226 1.241 0.806 0.737 -0.153 0.085 8.736 8.505 4.388 0.607 0.637 0.696 0.072 0.022 0.002 0.000 0.000 0.000 0.000 -0.964 -0.968 -0.984 0.976 0.000 
m2c175r2.htb 25.000 24.000 -0.271 0.466 -0.139 0.954 1.191 1.076 -14.097 7.739 81.029 201.321 28.485 135.144 0.563 0.630 0.394 0.476 0.014 0.086 0.000 180.000 0.824 0.040 0.087 0.690 -0.137 -0.138 0.723 
m2c176r2.htb 25.000 22.000 0.038 1.147 -0.067 1.086 1.597 0.901 -5.299 6.901 3.791 65.018 30.540 32.136 0.542 0.590 0.560 0.532 0.246 0.440 0.000 0.000 0.197 0.024 0.474 0.736 0.443 0.768 0.016 
