FILE	 azimuth	 stim_type	 delta	 coherence	 bias	 bias_lower	 bias_upper	 thresh	 thresh_lower	 thresh_upper	 num_reps	 norm_rev	 CP_zero	 p_zero	 CP_all	 p_all	
m24c29r2.htb	90.000	2.000	0.000	15.000	1.370	-9999.271	6355.660	30.367	10.943	377318.787	10.000	AllTrials	0.542	0.756	0.646	0.112	
m24c29r2.htb	90.000	2.000	0.000	60.000	1.100	-0.697	3.631	6.313	4.182	 NaN	10.000	AllTrials	0.119	0.060	0.250	0.052	
m24c29r2.htb	90.000	3.000	-4.000	15.000	0.556	-2.424	3.474	8.566	5.098	23.381	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c29r2.htb	90.000	3.000	-4.000	60.000	1.264	0.222	2.496	2.436	1.596	 NaN	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c29r2.htb	90.000	3.000	0.000	15.000	1.711	-0.270	3.962	5.658	3.861	 NaN	10.000	AllTrials	0.688	0.382	0.663	0.132	
m24c29r2.htb	90.000	3.000	0.000	60.000	0.627	-0.441	2.172	3.382	2.032	6.466	10.000	AllTrials	0.917	0.026	0.917	0.026	
m24c29r2.htb	90.000	3.000	4.000	15.000	3.761	1.717	6.751	6.181	3.950	12.867	10.000	AllTrials	 NaN	 NaN	0.709	0.140	
m24c29r2.htb	90.000	3.000	4.000	60.000	0.301	-1.020	1.773	3.588	2.272	6.977	10.000	AllTrials	 NaN	 NaN	0.583	0.764	
m24c21r2.htb	90.000	1.000	0.000	15.000	1.249	-2.448	12.450	15.567	8.593	54.361	17.000	AllTrials	0.729	0.140	0.786	0.000	
m24c21r2.htb	90.000	2.000	0.000	15.000	-2.086	-85912.341	19847.030	98.098	18.218	701962.128	17.000	AllTrials	0.967	0.002	0.793	0.000	
m24c21r2.htb	90.000	2.000	0.000	60.000	496.612	10.734	419868.775	300.000	-626042.048	-18.413	17.000	AllTrials	0.158	0.028	0.286	0.036	
m24c21r2.htb	90.000	3.000	-4.000	15.000	2.220	-1.861	6.733	14.728	8.761	50.931	17.000	AllTrials	1.000	0.002	0.779	0.000	
m24c21r2.htb	90.000	3.000	-4.000	60.000	11.581	5.114	172.227	21.422	9.743	15337.406	17.000	AllTrials	 NaN	 NaN	0.682	0.082	
m24c21r2.htb	90.000	3.000	0.000	15.000	7.925	2.567	67.790	21.523	10.667	7206.230	17.000	AllTrials	0.786	0.034	0.748	0.000	
m24c21r2.htb	90.000	3.000	0.000	60.000	40.023	9.290	383200.932	73.676	16.493	752128.380	17.000	AllTrials	0.729	0.130	0.682	0.084	
m24c21r2.htb	90.000	3.000	4.000	15.000	6.823	2.575	23.534	18.271	9.930	189.087	17.000	AllTrials	0.671	0.286	0.840	0.000	
m24c21r2.htb	90.000	3.000	4.000	60.000	-56.307	-514873.855	-11.452	81.751	16.733	769821.446	17.000	AllTrials	 NaN	 NaN	0.056	0.000	
m24c36r2.htb	90.000	1.000	0.000	18.000	-0.267	-3.348	2.120	9.324	6.096	22.927	14.000	AllTrials	0.750	0.134	0.594	0.314	
m24c36r2.htb	90.000	2.000	0.000	18.000	29.513	-1405.478	260413.345	300.000	-819386.520	-18.715	14.000	AllTrials	0.750	0.128	0.719	0.000	
m24c36r2.htb	90.000	2.000	0.000	60.000	12.818	3.710	136778.953	34.245	11.468	294887.356	14.000	AllTrials	0.600	0.582	0.582	0.434	
m24c36r2.htb	90.000	3.000	-4.000	18.000	-0.792	-12.774	3.315	16.089	9.218	98.614	14.000	AllTrials	 NaN	 NaN	0.722	0.042	
m24c36r2.htb	90.000	3.000	-4.000	60.000	2.996	-0.115	7.302	11.096	6.991	39.696	14.000	AllTrials	 NaN	 NaN	0.332	0.112	
m24c36r2.htb	90.000	3.000	0.000	18.000	0.101	-3.595	2.811	10.416	6.702	25.867	14.000	AllTrials	0.788	0.120	0.828	0.000	
m24c36r2.htb	90.000	3.000	0.000	60.000	2.863	0.284	5.866	8.887	5.710	20.940	14.000	AllTrials	0.327	0.268	0.327	0.268	
m24c36r2.htb	90.000	3.000	4.000	18.000	1.983	-0.736	4.756	8.971	5.767	20.992	14.000	AllTrials	0.750	0.130	0.720	0.018	
m24c36r2.htb	90.000	3.000	4.000	60.000	4.473	0.599	12.931	14.235	8.202	76.038	14.000	AllTrials	 NaN	 NaN	0.656	0.264	
m24c36r2.htb	90.000	1.000	0.000	18.000	0.702	-1.758	6.466	8.679	4.509	19.723	10.000	AllTrials	0.800	0.126	0.576	0.512	
m24c36r2.htb	90.000	2.000	0.000	18.000	29.549	-310.759	451004.658	300.000	-1127404.967	-16.929	10.000	AllTrials	0.708	0.348	0.679	0.046	
m24c36r2.htb	90.000	2.000	0.000	60.000	14.643	5.373	438188.833	27.330	9.257	481853.357	10.000	AllTrials	0.476	0.920	0.475	0.754	
m24c36r2.htb	90.000	3.000	-4.000	18.000	-0.606	-9039.743	7.336	18.557	8.702	109181.725	10.000	AllTrials	 NaN	 NaN	0.797	0.022	
m24c36r2.htb	90.000	3.000	-4.000	60.000	0.938	-2.929	4.304	9.723	5.608	33.861	10.000	AllTrials	 NaN	 NaN	0.242	0.040	
m24c36r2.htb	90.000	3.000	0.000	18.000	-0.377	-5.315	2.898	11.203	6.451	60.557	10.000	AllTrials	0.833	0.076	0.835	0.002	
m24c36r2.htb	90.000	3.000	0.000	60.000	1.970	-0.724	5.240	8.470	5.330	25.602	10.000	AllTrials	0.260	0.170	0.260	0.170	
m24c36r2.htb	90.000	3.000	4.000	18.000	2.588	-0.691	7.543	10.311	5.957	42.308	10.000	AllTrials	0.750	0.250	0.785	0.032	
m24c36r2.htb	90.000	3.000	4.000	60.000	1.602	-2.897	7.404	12.469	6.714	104.224	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c37r2.htb	90.000	1.000	0.000	18.000	-1.009	-77338.989	19504.773	109.981	20.773	861630.328	18.000	AllTrials	0.143	0.020	0.413	0.236	
m24c37r2.htb	90.000	2.000	0.000	18.000	-1.172	-3.838	1.556	9.565	6.281	18.095	18.000	AllTrials	0.266	0.094	0.376	0.058	
m24c37r2.htb	90.000	2.000	0.000	60.000	0.904	0.059	2.015	3.261	2.198	4.937	18.000	AllTrials	0.350	0.310	0.366	0.208	
m24c37r2.htb	90.000	3.000	-4.000	18.000	-0.267	-2.644	3.017	9.747	6.230	18.176	18.000	AllTrials	0.107	0.008	0.344	0.036	
m24c37r2.htb	90.000	3.000	-4.000	60.000	3.412	2.459	5.115	3.003	1.917	5.192	18.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c37r2.htb	90.000	3.000	0.000	18.000	-2.030	-5.203	1.058	10.521	6.592	21.825	18.000	AllTrials	0.299	0.166	0.317	0.006	
m24c37r2.htb	90.000	3.000	0.000	60.000	-0.138	-1.276	0.918	4.266	3.139	 NaN	18.000	AllTrials	0.377	0.466	0.377	0.466	
m24c37r2.htb	90.000	3.000	4.000	18.000	-5.132	-9.194	-2.555	9.046	6.111	17.639	18.000	AllTrials	0.450	0.722	0.357	0.066	
m24c37r2.htb	90.000	3.000	4.000	60.000	-2.462	-4.032	-1.622	3.442	2.566	6.087	18.000	AllTrials	0.385	0.488	0.365	0.198	
m24c37r2.htb	90.000	1.000	0.000	18.000	-1.009	-87076.940	20340.019	109.981	19.060	783076.356	18.000	AllTrials	0.143	0.036	0.413	0.200	
m24c37r2.htb	90.000	2.000	0.000	18.000	-1.172	-3.816	1.251	9.565	6.282	19.234	18.000	AllTrials	0.266	0.114	0.376	0.048	
m24c37r2.htb	90.000	2.000	0.000	60.000	0.904	-0.022	1.954	3.261	2.186	4.936	18.000	AllTrials	0.350	0.262	0.366	0.156	
m24c37r2.htb	90.000	3.000	-4.000	18.000	-0.267	-2.559	2.867	9.747	6.291	18.893	18.000	AllTrials	0.107	0.012	0.344	0.026	
m24c37r2.htb	90.000	3.000	-4.000	60.000	3.412	2.432	5.222	3.003	1.879	5.399	18.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c37r2.htb	90.000	3.000	0.000	18.000	-2.030	-5.104	0.731	10.521	6.660	21.726	18.000	AllTrials	0.299	0.112	0.317	0.000	
m24c37r2.htb	90.000	3.000	0.000	60.000	-0.138	-1.485	0.839	4.266	3.180	 NaN	18.000	AllTrials	0.377	0.446	0.377	0.446	
m24c37r2.htb	90.000	3.000	4.000	18.000	-5.132	-9.306	-2.701	9.046	6.059	17.361	18.000	AllTrials	0.450	0.720	0.357	0.074	
m24c37r2.htb	90.000	3.000	4.000	60.000	-2.462	-4.022	-1.649	3.442	2.630	 NaN	18.000	AllTrials	0.385	0.448	0.365	0.174	
m24c37r2.htb	90.000	1.000	0.000	18.000	-1.009	-103737.248	16032.077	109.981	19.731	927907.691	18.000	AllTrials	0.143	0.032	0.413	0.212	
m24c37r2.htb	90.000	2.000	0.000	18.000	-1.172	-3.821	1.352	9.565	6.398	17.756	18.000	AllTrials	0.266	0.090	0.376	0.068	
m24c37r2.htb	90.000	2.000	0.000	60.000	0.904	-0.055	1.875	3.261	2.236	4.894	18.000	AllTrials	0.350	0.302	0.366	0.182	
m24c37r2.htb	90.000	3.000	-4.000	18.000	-0.267	-2.668	2.616	9.747	6.081	17.686	18.000	AllTrials	0.107	0.010	0.344	0.016	
m24c37r2.htb	90.000	3.000	-4.000	60.000	3.412	2.448	5.454	3.003	1.887	5.263	18.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c37r2.htb	90.000	3.000	0.000	18.000	-2.030	-5.014	0.774	10.521	6.861	19.982	18.000	AllTrials	0.299	0.164	0.317	0.012	
m24c37r2.htb	90.000	3.000	0.000	60.000	-0.138	-1.331	1.004	4.266	3.170	6.897	18.000	AllTrials	0.377	0.442	0.377	0.442	
m24c37r2.htb	90.000	3.000	4.000	18.000	-5.132	-9.640	-2.644	9.046	6.253	19.779	18.000	AllTrials	0.450	0.712	0.357	0.050	
m24c37r2.htb	90.000	3.000	4.000	60.000	-2.462	-3.971	-1.677	3.442	2.525	5.400	18.000	AllTrials	0.385	0.474	0.365	0.176	
m24c38r2.htb	90.000	1.000	0.000	16.000	0.615	-0.884	2.741	6.723	4.519	10.663	20.000	AllTrials	0.225	0.042	0.395	0.058	
m24c38r2.htb	90.000	2.000	0.000	16.000	3.173	-0.150	7.294	13.548	8.495	30.638	20.000	AllTrials	0.667	0.268	0.662	0.000	
m24c38r2.htb	90.000	2.000	0.000	60.000	-0.252	-0.887	0.452	2.089	1.343	3.137	20.000	AllTrials	0.708	0.148	0.602	0.196	
m24c38r2.htb	90.000	3.000	-4.000	16.000	-0.625	-1.601	0.207	3.202	2.274	4.694	20.000	AllTrials	 NaN	 NaN	0.609	0.226	
m24c38r2.htb	90.000	3.000	-4.000	60.000	0.833	0.304	1.388	1.577	1.124	2.553	20.000	AllTrials	 NaN	 NaN	0.444	0.562	
m24c38r2.htb	90.000	3.000	0.000	16.000	0.540	-0.444	1.463	3.460	2.431	4.948	20.000	AllTrials	0.676	0.312	0.744	0.000	
m24c38r2.htb	90.000	3.000	0.000	60.000	-0.104	-0.587	0.352	1.139	0.738	2.052	20.000	AllTrials	0.473	0.842	0.463	0.734	
m24c38r2.htb	90.000	3.000	4.000	16.000	1.481	0.590	2.652	3.461	2.504	5.637	20.000	AllTrials	0.682	0.166	0.641	0.026	
m24c38r2.htb	90.000	3.000	4.000	60.000	-1.851	-2.565	-1.279	1.631	1.145	2.543	20.000	AllTrials	 NaN	 NaN	0.582	0.542	
m24c41r2.htb	90.000	1.000	0.000	16.000	0.229	-13.517	5.022	17.437	9.226	188.221	15.000	AllTrials	0.650	0.358	0.577	0.450	
m24c41r2.htb	90.000	2.000	0.000	16.000	-3.167	-8.999	0.308	12.551	7.558	35.082	15.000	AllTrials	0.491	0.942	0.537	0.628	
m24c41r2.htb	90.000	2.000	0.000	60.000	-0.216	-1.352	0.865	3.782	2.681	6.735	15.000	AllTrials	0.361	0.384	0.416	0.302	
m24c41r2.htb	90.000	3.000	-4.000	16.000	0.353	-1.035	2.069	4.786	3.092	8.675	15.000	AllTrials	 NaN	 NaN	0.464	0.790	
m24c41r2.htb	90.000	3.000	-4.000	60.000	2.174	0.684	4.188	5.584	4.005	9.317	15.000	AllTrials	 NaN	 NaN	0.270	0.034	
m24c41r2.htb	90.000	3.000	0.000	16.000	0.022	-1.551	1.989	5.574	3.714	10.990	15.000	AllTrials	0.426	0.642	0.577	0.364	
m24c41r2.htb	90.000	3.000	0.000	60.000	-1.386	-3.940	-0.083	5.607	3.943	 NaN	15.000	AllTrials	0.304	0.188	0.304	0.188	
m24c41r2.htb	90.000	3.000	4.000	16.000	-1.178	-2.688	0.402	4.631	2.877	7.829	15.000	AllTrials	0.554	0.734	0.641	0.114	
m24c41r2.htb	90.000	3.000	4.000	60.000	-4.328	-8.388	-2.662	5.816	4.079	 NaN	15.000	AllTrials	 NaN	 NaN	0.227	0.110	
m24c41r2.htb	90.000	1.000	0.000	16.000	0.650	-11.269	6.439	20.043	10.381	273.787	17.000	AllTrials	0.583	0.680	0.587	0.254	
m24c41r2.htb	90.000	2.000	0.000	16.000	-3.452	-8.049	-0.230	11.857	7.251	28.882	17.000	AllTrials	0.462	0.822	0.542	0.536	
m24c41r2.htb	90.000	2.000	0.000	60.000	-0.064	-1.131	0.890	3.449	2.488	5.704	17.000	AllTrials	0.341	0.310	0.425	0.356	
m24c41r2.htb	90.000	3.000	-4.000	16.000	0.940	-0.259	2.425	4.194	2.871	7.218	17.000	AllTrials	 NaN	 NaN	0.500	0.980	
m24c41r2.htb	90.000	3.000	-4.000	60.000	2.505	1.013	4.265	5.292	3.913	8.919	17.000	AllTrials	 NaN	 NaN	0.277	0.028	
m24c41r2.htb	90.000	3.000	0.000	16.000	0.438	-0.860	2.201	5.160	3.378	8.763	17.000	AllTrials	0.485	0.842	0.595	0.282	
m24c41r2.htb	90.000	3.000	0.000	60.000	-1.353	-3.356	-0.009	6.196	4.345	13.699	17.000	AllTrials	0.321	0.240	0.308	0.062	
m24c41r2.htb	90.000	3.000	4.000	16.000	-0.716	-2.202	0.895	5.188	3.255	9.007	17.000	AllTrials	0.569	0.636	0.635	0.118	
m24c41r2.htb	90.000	3.000	4.000	60.000	-4.430	-8.013	-2.925	5.516	4.021	10.249	17.000	AllTrials	 NaN	 NaN	0.202	0.098	
m24c43r3.htb	90.000	1.000	0.000	18.000	1.302	-2.373	4.619	12.538	7.684	30.552	17.000	AllTrials	0.571	0.632	0.594	0.204	
m24c43r3.htb	90.000	2.000	0.000	18.000	-2.930	-19.065	3.794	22.252	10.972	237.328	17.000	AllTrials	0.371	0.412	0.431	0.364	
m24c43r3.htb	90.000	2.000	0.000	60.000	0.518	-1.754	2.390	7.736	5.447	15.528	17.000	AllTrials	0.409	0.590	0.446	0.552	
m24c43r3.htb	90.000	3.000	-4.000	18.000	1.753	0.244	3.406	5.847	4.348	12.302	17.000	AllTrials	0.786	0.150	0.740	0.016	
m24c43r3.htb	90.000	3.000	-4.000	60.000	1.334	0.139	2.796	4.685	3.511	8.016	17.000	AllTrials	 NaN	 NaN	0.521	0.888	
m24c43r3.htb	90.000	3.000	0.000	18.000	1.541	-0.394	3.627	7.261	5.097	14.122	17.000	AllTrials	0.606	0.464	0.670	0.046	
m24c43r3.htb	90.000	3.000	0.000	60.000	0.234	-1.262	1.619	5.276	3.958	 NaN	17.000	AllTrials	0.035	0.000	0.035	0.000	
m24c43r3.htb	90.000	3.000	4.000	18.000	2.177	0.617	3.955	5.817	4.338	11.597	17.000	AllTrials	0.587	0.614	0.532	0.620	
m24c43r3.htb	90.000	3.000	4.000	60.000	-1.367	-3.024	-0.363	4.509	3.401	 NaN	17.000	AllTrials	0.226	0.170	0.263	0.024	
m24c49r2.htb	90.000	1.000	0.000	18.000	2.166	-4.918	13.440	17.821	8.611	833.821	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	2.000	0.000	18.000	-1.257	-57179.934	442.935	35.355	11.521	423250.803	10.000	AllTrials	0.313	0.358	0.678	0.034	
m24c49r2.htb	90.000	2.000	0.000	60.000	0.116	-5.163	5.841	13.462	7.194	51.651	10.000	AllTrials	0.405	0.612	0.536	0.760	
m24c49r2.htb	90.000	3.000	-4.000	18.000	1.520	-9.954	15370.201	22.108	9.270	151613.709	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	3.000	-4.000	60.000	-9.260	-189811.199	10.302	49.632	12.576	592367.539	10.000	AllTrials	 NaN	 NaN	0.688	0.288	
m24c49r2.htb	90.000	3.000	0.000	18.000	1.791	-8.498	19403.547	22.877	9.118	30688.773	10.000	AllTrials	 NaN	 NaN	0.442	0.612	
m24c49r2.htb	90.000	3.000	0.000	60.000	-1.694	-9965.890	9.087	24.317	10.217	136787.708	10.000	AllTrials	0.683	0.390	0.683	0.390	
m24c49r2.htb	90.000	3.000	4.000	18.000	4.416	-0.402	57854.933	18.549	8.087	365.802	10.000	AllTrials	 NaN	 NaN	0.309	0.086	
m24c49r2.htb	90.000	3.000	4.000	60.000	-2.780	-13082.190	5.065	21.462	9.328	83894.343	10.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c52r2.htb	90.000	1.000	0.000	18.000	-4.048	-167249.252	14552.696	52.729	11.923	820442.462	8.000	AllTrials	0.625	0.724	0.643	0.224	
m24c52r2.htb	90.000	2.000	0.000	18.000	7.144	-2.821	181313.979	31.094	9.449	531284.864	8.000	AllTrials	0.600	0.572	0.639	0.220	
m24c52r2.htb	90.000	2.000	0.000	60.000	-1.011	-4.849	1.126	7.469	4.365	25.478	8.000	AllTrials	0.775	0.182	0.775	0.182	
m24c52r2.htb	90.000	3.000	-4.000	18.000	0.064	-2.306	2.621	6.270	3.600	17.706	8.000	AllTrials	 NaN	 NaN	0.325	0.402	
m24c52r2.htb	90.000	3.000	-4.000	60.000	0.393	-0.935	1.682	2.909	1.488	5.262	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c52r2.htb	90.000	3.000	0.000	18.000	-0.290	-2.493	1.594	5.468	3.757	 NaN	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c52r2.htb	90.000	3.000	0.000	60.000	-1.011	-2.465	0.405	3.530	2.014	6.113	8.000	AllTrials	0.350	0.340	0.350	0.340	
m24c52r2.htb	90.000	3.000	4.000	18.000	-1.110	-4.047	1.449	6.606	3.772	19.118	8.000	AllTrials	0.700	0.386	0.700	0.386	
m24c52r2.htb	90.000	3.000	4.000	60.000	-1.966	-4.832	-0.145	4.953	2.937	 NaN	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.437	-9.291	2.060	15.696	8.750	57.525	16.000	AllTrials	 NaN	 NaN	0.520	0.916	
m24c56r2.htb	90.000	2.000	0.000	18.000	13.779	3.450	141723.666	44.568	15.027	447892.654	16.000	AllTrials	0.792	0.046	0.663	0.046	
m24c56r2.htb	90.000	2.000	0.000	60.000	-1.373	-4.239	1.283	9.541	6.213	20.900	16.000	AllTrials	0.348	0.296	0.404	0.306	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-6.268	-26.042	-2.184	16.306	9.237	63.579	16.000	AllTrials	 NaN	 NaN	0.550	0.768	
m24c56r2.htb	90.000	3.000	-4.000	60.000	-2.050	-5.274	0.626	10.493	6.609	21.421	16.000	AllTrials	 NaN	 NaN	0.350	0.300	
m24c56r2.htb	90.000	3.000	0.000	18.000	-4.063	-12.450	-0.844	13.798	8.164	42.806	16.000	AllTrials	 NaN	 NaN	0.540	0.714	
m24c56r2.htb	90.000	3.000	0.000	60.000	-0.954	-6.133	4.701	16.001	8.882	59.460	16.000	AllTrials	 NaN	 NaN	0.598	0.376	
m24c56r2.htb	90.000	3.000	4.000	18.000	-3.487	-13.789	0.879	17.352	9.496	80.277	16.000	AllTrials	0.421	0.610	0.476	0.844	
m24c56r2.htb	90.000	3.000	4.000	60.000	-1.010	-3.833	2.014	10.688	6.659	24.006	16.000	AllTrials	 NaN	 NaN	0.740	0.272	
m24c38r2.htb	90.000	1.000	0.000	16.000	0.615	-0.915	2.698	6.723	4.326	10.478	20.000	AllTrials	0.225	0.030	0.395	0.070	
m24c38r2.htb	90.000	2.000	0.000	16.000	3.173	0.008	7.378	13.548	8.366	32.091	20.000	AllTrials	0.667	0.280	0.662	0.004	
m24c38r2.htb	90.000	2.000	0.000	60.000	-0.252	-0.908	0.398	2.089	1.409	3.349	20.000	AllTrials	0.708	0.122	0.602	0.178	
m24c38r2.htb	90.000	3.000	-4.000	16.000	-0.625	-1.542	0.229	3.202	2.284	4.775	20.000	AllTrials	 NaN	 NaN	0.609	0.260	
m24c38r2.htb	90.000	3.000	-4.000	60.000	0.833	0.319	1.411	1.577	1.169	2.456	20.000	AllTrials	 NaN	 NaN	0.444	0.520	
m24c38r2.htb	90.000	3.000	0.000	16.000	0.540	-0.398	1.453	3.460	2.504	5.264	20.000	AllTrials	0.676	0.358	0.744	0.000	
m24c38r2.htb	90.000	3.000	0.000	60.000	-0.104	-0.588	0.368	1.139	0.742	1.980	20.000	AllTrials	0.473	0.810	0.463	0.690	
m24c38r2.htb	90.000	3.000	4.000	16.000	1.481	0.651	2.625	3.461	2.405	5.304	20.000	AllTrials	0.682	0.160	0.641	0.026	
m24c38r2.htb	90.000	3.000	4.000	60.000	-1.851	-2.571	-1.266	1.631	1.146	2.524	20.000	AllTrials	 NaN	 NaN	0.582	0.500	
m24c64r2.htb	90.000	1.000	0.000	16.000	-4.560	-2710.048	2.642	23.804	9.971	159063.019	12.000	AllTrials	 NaN	 NaN	0.400	0.538	
m24c64r2.htb	90.000	2.000	0.000	16.000	1.508	-21.321	91.082	24.652	9.989	215229.240	12.000	AllTrials	0.375	0.478	0.458	0.712	
m24c64r2.htb	90.000	2.000	0.000	60.000	2.274	0.726	5.424	5.440	3.328	10.618	12.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-0.845	-3.122	1.903	7.264	4.368	15.370	12.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	0.479	-1.688	3.450	7.659	4.245	16.016	12.000	AllTrials	0.889	0.042	0.625	0.166	
m24c64r2.htb	90.000	3.000	0.000	16.000	-0.267	-2.681	2.326	7.535	4.490	16.386	12.000	AllTrials	 NaN	 NaN	0.530	0.808	
m24c64r2.htb	90.000	3.000	0.000	60.000	0.484	-0.954	2.880	5.174	3.071	9.701	12.000	AllTrials	 NaN	 NaN	0.337	0.184	
m24c64r2.htb	90.000	3.000	4.000	16.000	0.627	-1.148	3.512	6.406	3.926	13.350	12.000	AllTrials	 NaN	 NaN	0.681	0.294	
m24c64r2.htb	90.000	3.000	4.000	60.000	-3.104	-6.555	-1.086	6.845	4.260	15.163	12.000	AllTrials	 NaN	 NaN	0.686	0.294	
m24c68r2.htb	90.000	1.000	0.000	16.000	-1.467	-13.729	8.580	22.958	10.950	272.266	18.000	AllTrials	0.764	0.074	0.687	0.004	
m24c68r2.htb	90.000	2.000	0.000	16.000	-0.023	-24378.760	211.486	42.311	14.485	273208.661	18.000	AllTrials	0.644	0.464	0.503	0.924	
m24c68r2.htb	90.000	2.000	0.000	60.000	1.444	-0.601	3.405	7.870	5.381	14.402	18.000	AllTrials	0.444	0.664	0.406	0.350	
m24c68r2.htb	90.000	3.000	-4.000	16.000	-0.016	-4.004	2.395	11.734	7.569	29.868	18.000	AllTrials	 NaN	 NaN	0.610	0.282	
m24c68r2.htb	90.000	3.000	-4.000	60.000	3.419	1.527	6.024	7.892	5.381	13.976	18.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c68r2.htb	90.000	3.000	0.000	16.000	0.572	-3.230	3.391	12.274	7.819	34.484	18.000	AllTrials	0.552	0.686	0.594	0.174	
m24c68r2.htb	90.000	3.000	0.000	60.000	1.361	-1.207	3.736	9.309	6.428	20.677	18.000	AllTrials	0.338	0.284	0.269	0.024	
m24c68r2.htb	90.000	3.000	4.000	16.000	1.063	-2.586	4.000	11.828	7.448	27.403	18.000	AllTrials	0.450	0.706	0.594	0.212	
m24c68r2.htb	90.000	3.000	4.000	60.000	-1.876	-5.585	0.197	9.276	6.339	19.124	18.000	AllTrials	 NaN	 NaN	0.610	0.452	
m24c72r2.htb	90.000	1.000	0.000	16.000	-1.843	-8.038	0.998	8.621	4.598	92.633	6.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c72r2.htb	90.000	2.000	0.000	16.000	21.998	-6.478	450114.423	91.142	10.669	1238567.225	6.000	AllTrials	0.833	0.210	0.768	0.042	
m24c72r2.htb	90.000	2.000	0.000	60.000	4.743	0.342	486.018	13.157	5.707	166106.397	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c72r2.htb	90.000	3.000	-4.000	16.000	-1.954	-6.139	0.693	6.514	3.507	27.980	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c72r2.htb	90.000	3.000	-4.000	60.000	1.798	0.263	4.266	3.899	2.075	 NaN	6.000	AllTrials	0.944	0.176	 NaN	0.000	
m24c72r2.htb	90.000	3.000	0.000	16.000	-1.344	-5.018	1.958	7.172	3.685	20.915	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c72r2.htb	90.000	3.000	0.000	60.000	0.867	-0.565	2.782	3.556	2.007	 NaN	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c72r2.htb	90.000	3.000	4.000	16.000	-1.963	-14.052	7.810	13.227	5.377	22345.509	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c72r2.htb	90.000	3.000	4.000	60.000	2.603	0.537	7.249	5.794	3.355	 NaN	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c101r2.htb	90.000	1.000	0.000	16.000	95.076	-170.826	188244.618	300.000	23.480	890327.501	18.000	AllTrials	 NaN	 NaN	0.545	0.738	
m18c101r2.htb	90.000	2.000	0.000	16.000	0.015	-1940.329	24756.502	47.236	15.529	361639.851	18.000	AllTrials	0.338	0.250	0.505	0.928	
m18c101r2.htb	90.000	2.000	0.000	90.000	-4.915	-1484.143	1.716	29.090	13.015	123367.640	18.000	AllTrials	0.431	0.646	0.505	1.008	
m18c101r2.htb	90.000	3.000	-4.000	16.000	-5.769	-148951.429	11580.902	214.903	20.170	730332.502	18.000	AllTrials	0.472	0.870	0.465	0.654	
m18c101r2.htb	90.000	3.000	-4.000	90.000	-10.708	-89608.617	0.643	50.592	15.593	443093.662	18.000	AllTrials	 NaN	 NaN	0.484	0.820	
m18c101r2.htb	90.000	3.000	0.000	16.000	8.094	-7777.441	121360.497	131.382	19.129	673394.581	18.000	AllTrials	0.669	0.310	0.542	0.544	
m18c101r2.htb	90.000	3.000	0.000	90.000	-4.065	-118.341	2.541	27.399	12.635	79058.170	18.000	AllTrials	0.533	0.920	0.584	0.428	
m18c101r2.htb	90.000	3.000	4.000	16.000	-1.969	-29555.560	731.551	41.894	14.973	291964.249	18.000	AllTrials	 NaN	 NaN	0.503	0.976	
m18c101r2.htb	90.000	3.000	4.000	90.000	-2.891	-9.324	0.911	16.023	9.236	64.530	18.000	AllTrials	0.383	0.398	0.383	0.398	
m18c127r2.htb	90.000	1.000	0.000	16.000	32.171	3.426	324593.409	101.074	16.916	840348.173	13.000	AllTrials	0.556	0.680	0.556	0.530	
m18c127r2.htb	90.000	2.000	0.000	16.000	1.215	-0.357	3.909	5.936	3.605	11.020	13.000	AllTrials	0.475	0.812	0.566	0.480	
m18c127r2.htb	90.000	2.000	0.000	90.000	0.297	-0.547	1.377	2.466	1.347	4.194	13.000	AllTrials	0.143	0.022	0.143	0.022	
