FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m5c128r1.htb	 43.32	    63.04	   52.81	   53.47	   59.74	   58.42	    56.77	   38.28	    48.76	    49.83	    42.24	   48.51	    70.96	    53.22	    108.91	   130.94	    84.82	6.798680e+001	 49.50	    50.50	   43.23	   53.02	   108.12	   0.50	    0.00	   
m5c129r1.htb	 48.51	    42.08	   46.29	   44.06	   47.77	   65.59	    59.90	   54.95	    44.31	    51.98	    42.82	   82.43	    62.38	    47.03	    53.22	   50.50	    49.75	3.960396e+001	 83.42	    126.49	   115.84	   158.51	   298.97	   0.48	    0.00	   
m5c135r1.htb	 49.50	    68.12	   43.56	   47.52	   46.93	   58.17	    71.29	   75.64	    70.30	    76.24	    73.27	   57.18	    38.02	    50.89	    71.78	   46.93	    37.62	3.688119e+001	 73.07	    121.98	   120.20	   243.23	   292.01	   0.02	    0.00	   
m5c140r1.htb	 39.41	    69.90	   75.64	   74.65	   54.65	   68.12	    64.36	   52.28	    47.52	    59.41	    80.79	   98.42	    75.25	    63.76	    48.91	   40.59	    49.50	5.148515e+001	 62.18	    108.91	   141.98	   4.09	   316.30	   0.02	    0.00	   
m5c152r1.htb	 48.71	    59.65	   54.46	   58.17	   68.32	   68.56	    68.32	   75.25	    88.61	    85.40	    67.08	   77.72	    58.17	    85.64	    98.51	   72.28	    62.38	6.435644e+001	 111.88	    154.21	   125.50	   224.81	   278.24	   0.01	    0.00	   
m5c154r1.htb	 38.22	    77.62	   70.10	   63.17	   51.88	   48.32	    56.63	   58.22	    70.69	    62.97	    70.69	   48.91	    40.40	    34.65	    45.35	   50.89	    64.36	6.158416e+001	 52.28	    55.05	   48.91	   323.44	   192.65	   0.03	    0.46	   
m5c156r1.htb	 25.58	    75.25	   63.86	   70.89	   41.42	   49.31	    44.06	   37.82	    37.43	    36.47	    40.00	   58.42	    57.62	    58.81	    57.43	   47.72	    37.43	3.722772e+001	 34.65	    33.07	   51.88	   26.47	   32.52	   0.00	    0.05	   
m5c159r1.htb	 41.19	    76.83	   67.13	   72.28	   66.93	   64.95	    90.89	   144.55	    117.62	    66.34	    71.88	   140.79	    101.98	    98.02	    90.10	   74.65	    63.56	6.336634e+001	 85.74	    71.29	   85.54	   190.50	   8.04	   0.00	    0.00	   
m5c163r1.htb	 38.42	    93.07	   73.51	   59.90	   42.82	   46.53	    63.12	   81.44	    71.78	    96.78	    117.33	   38.37	    40.59	    33.66	    43.32	   53.47	    51.98	3.613861e+001	 33.91	    33.91	   31.68	   299.34	   104.56	   0.04	    0.92	   
m5c166r1.htb	 41.19	    73.02	   70.30	   68.71	   51.88	   60.59	    67.33	   83.42	    79.41	    63.12	    71.78	   156.44	    143.37	    102.72	    114.06	   75.25	    59.41	6.608911e+001	 67.57	    64.36	   94.06	   236.69	   25.07	   0.22	    0.00	   
m5c167r1.htb	 45.54	    57.43	   82.43	   53.71	   52.23	   40.10	    49.50	   43.07	    39.11	    54.70	    50.25	   142.82	    158.42	    172.77	    180.69	   195.05	    181.19	1.787129e+002	 157.18	    155.69	   150.25	   31.26	   139.99	   0.22	    0.04	   
m5c170r1.htb	 42.18	    48.76	   46.78	   51.73	   41.34	   52.72	    61.63	   96.29	    103.22	    76.49	    51.49	   97.52	    116.58	    105.45	    74.50	   57.43	    44.80	3.514851e+001	 41.58	    51.49	   95.79	   215.66	   14.79	   0.00	    0.00	   
